"age","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","rating","rcDate","rcDay","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","weather","wgBudam","wgHr","winOdds","ageCond","budam","prizeCond","rank","rcDist","rcName","track","sexCond"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000,8800000,5600000,2000000,1600000,9,"목","대군옥","DAEGUN OK","0039193",10,0,0,0,0,0,0,0,"다비드","David Breux","080584","서울","한국",6,"표종순","Pyo Jong Sun",113134,2.4,25,20200209,"일요일",3,89.7,75.3,49.8,14.1,0,0,37.4,56.1,"암",5,7,7,0,0,7,6,"손영표","Son Young Pyo","070150","맑음",51,"453(+2)",15.3,"연령오픈","핸디캡","R1~35","국5등급",1400,"일반","건조 (3%)",
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000,8800000,5600000,2000000,1600000,8,"목","블랙스피릿","BLACK SPIRIT","0037020",10,0,0,0,0,0,0,0,"먼로","Alan Munro","080593","서울","한국",7,"이혜란","Lee Hae Lan",104102,8.5,24,20200209,"일요일",3,89.7,75.8,50.3,15,0,0,38.1,56.6,"암",8,8,9,0,0,9,8,"김학수","KIM HAG SOO","070107","맑음",52,"443(+7)",77.1,"연령오픈","핸디캡","R1~35","국5등급",1400,"일반","건조 (3%)",
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000,8800000,5600000,2000000,1600000,6,2,"메이플문","MAPLE MOON","0041799",10,0,0,0,0,0,0,0,"안효리","Ahn Hyo Lee","080500","서울","미국",8,"곽승용","Gwak Seung Yong",111025,5.8,30,20200209,"일요일",3,90,75.7,49.7,13.9,0,0,37.1,56.1,"수",7,6,4,0,0,6,7,"유재길","Yu Jae Gil","070110","맑음",54.5,"498(+11)",41.5,"연령오픈","핸디캡","R1~35","국5등급",1400,"일반","건조 (3%)",
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000,8800000,5600000,2000000,1600000,10,20,"새내빅토리","SAENAE VICTORY","0039614",10,0,0,0,0,0,0,0,"김귀배","Kim Gui Bae","080014","서울","한국",9,"문금철","Moon Geum Cheol",117013,19.7,22,20200209,"일요일",3,93.5,78.4,50.8,14.5,0,0,37.9,57.5,"암",9,9,8,0,0,8,9,"안해양","An Hae Yang","070108","맑음",52,"454(+4)",119.9,"연령오픈","핸디캡","R1~35","국5등급",1400,"일반","건조 (3%)",
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000,8800000,5600000,2000000,1600000,7,"-","천하여제","CHEONHA YEOJE","0038438",10,0,0,0,0,0,0,0,"문세영","Moon Se Young","080366","서울","한국",94,"금악목장","Kum Ak Stud Farm","065118",0,33,20200209,"일요일",3,0,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"지용철","Ji Yong Cheol","070051","맑음",54.5,"0()",0,"연령오픈","핸디캡","R1~35","국5등급",1400,"일반","건조 (3%)",
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,8,"-","질주의꿈","JILJUUI KKUM","0040792",10,0,0,0,0,0,0,0,"문세영","Moon Se Young","080366","서울","한국",1,"박남성","Park Nam Sung","010496",1.5,31,20200209,"일요일",4,75,61.5,36.7,13.5,0,0,24.6,43,"암",3,3,2,0,0,3,3,"박대흥","Park Dae Heung","070092","맑음",53.5,"507(+7)",2,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)","암"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,9,"1¼","파워타워","POWER TOWER","0040666",10,0,0,0,0,0,0,0,"송재철","Song Jae Chul","080513","서울","한국",2,"윤지중","Yoon Ji Jung",104100,1.4,35,20200209,"일요일",4,75.2,61.4,36.5,13.5,0,0,24.5,42.7,"암",1,2,3,0,0,2,2,"임봉춘","Lim Bong Chun","070111","맑음",55.5,"465(-3)",3.7,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)","암"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,12,"½","원더풀하트","WONDERFUL HEART","0040684",10,0,0,0,0,0,0,0,"김용근","Kim Yong Geun","080405","서울","한국",3,"지대섭","Chi Dae Sub","010498",5.7,28,20200209,"일요일",4,75.2,61.5,36.4,13.3,0,0,24.3,42.7,"암",2,1,1,0,0,1,1,"강환민","Kang Hwan Min","070175","맑음",52,"509(+1)",27.4,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)","암"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,6,3,"빅리버","BIG RIVER","0041161",10,0,0,0,0,0,0,0,"김동수","Kim Dong Soo","080529","서울","한국",4,"이종욱","Lee Jong Uk","065133",3.9,29,20200209,"일요일",4,75.8,62.3,37.6,14.1,0,0,25.3,43.8,"암",4,7,8,0,0,7,7,"서인석","Seo In Seok","070165","맑음",52.5,"508(+6)",20.2,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)","암"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,10,"½","블랙윙윙","BLACK WINGWING","0038976",10,0,0,0,0,0,0,0,"이동국","Lee Dong Kug","080363","서울","한국",5,"김지훈","Gim Ji Hun",104012,5.2,29,20200209,"일요일",4,75.9,62.8,37.8,14.5,0,0,25.9,43.9,"암",8,9,11,0,0,10,9,"심승태","Shim Seung Tae","070166","맑음",53,"500(-3)",34.7,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)","암"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,4,"½","천은짱","CHEONEUN JJANG","0038459",10,0,0,0,0,0,0,0,"조재로","Jo Jae Ro","080550","서울","한국",6,"조금제","Cho Geum Je",109017,4.3,30,20200209,"일요일",4,76,62.7,37.4,13.6,0,0,24.9,43.7,"암",5,6,5,0,0,5,6,"최봉주","Choi Bong Ju","070152","맑음",53.5,"425(-4)",32.9,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)","암"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,1,1,"안목항","AN MOK HANG","0038782",10,0,0,0,0,0,0,0,"이동진","Lee Dong Jin","080579","서울","한국",7,"홍종철","Hong Jong Cheol",114008,1.6,35,20200209,"일요일",4,76.1,62.7,37.1,13.6,0,0,24.7,43.4,"암",6,4,4,0,0,4,4,"리카디","Luigi Riccardi","070244","맑음",56,"450(-5)",4.8,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)","암"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,2,"½","해피하와이","HAPPY HAWAII","0039123",10,0,0,0,0,0,0,0,"박태종","Park Tae Jong","080103","서울","한국",8,"오종환","Oh Jong Hwan","065154",10.7,26,20200209,"일요일",4,76.2,63.5,38.9,14.7,0,0,26.5,45.1,"암",12,12,12,0,0,12,12,"박윤규","Park Youn Gu","070117","맑음",51.5,"474(+12)",79.7,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)","암"
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,3,"머리","와니케이","WANY K","0037835",10,0,0,0,0,0,0,0,"신형철","Shin Hyoung Chul","080122","서울","한국",9,"김영완","Kim Yeong Wan",116047,6,29,20200209,"일요일",4,76.2,63,38.6,14.5,0,0,26.2,44.7,"암",9,11,10,0,0,11,10,"유재길","Yu Jae Gil","070110","맑음",53,"445(-7)",55.5,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)","암"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,5,"목","그린사랑","GREEN SARANG","0038689",10,0,0,0,0,0,0,0,"이혁","Lee Hyeok","080486","서울","한국",10,"김재영b","Kim Jae Young",117014,2.6,35,20200209,"일요일",4,76.3,63.5,38.5,14,0,0,25.9,45,"암",11,10,7,0,0,9,11,"홍대유","Hong Dae You","070145","맑음",56,"478(-6)",16.5,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)","암"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,7,"¾","윈블레이드","WIN BLADE","0038588",10,0,0,0,0,0,0,0,"유승완","Yoo Seung Wan","080417","서울","한국",11,"말사모","Mal Sa Mo",116058,8,28,20200209,"일요일",4,76.4,62.7,37.2,13.7,0,0,25,43.4,"암",7,5,6,0,0,6,5,"최영주","Choi Yeong Joo","070098","맑음",52.5,"446(-1)",39.7,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)","암"
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,11,3,"초오롱마","CHO ORONG MA","0035652",10,0,0,0,0,0,0,0,"이동하","Lee Dong Ha","080562","서울","한국",12,"송석근","SONG SUK KEUN","010383",14.8,32,20200209,"일요일",4,76.9,63.1,37.6,14.2,0,0,25.5,43.8,"암",10,8,9,0,0,8,8,"지용철","Ji Yong Cheol","070051","맑음",54.5,"503(+5)",52.9,"연령오픈","핸디캡","R1~35","국5등급",1200,"일반","건조 (3%)","암"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,8,"-","해들뫼","HAEDEULMOE","0039502",10,0,0,0,0,0,0,0,"박태종","Park Tae Jong","080103","서울","한국",1,"박남성","Park Nam Sung","010496",2.9,39,20200209,"일요일",5,74.4,61.7,37.1,14.1,0,0,25.2,43.2,"거",4,6,8,0,0,7,6,"정호익","Jung Ho Ik","070148","맑음",52,"504(+4)",11.7,"연령오픈","핸디캡","R1~50","국4등급",1200,"일반","건조 (3%)",
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,5,"½","블레이드스톰","BLADE STORM","0038581",10,0,0,0,0,0,0,0,"먼로","Alan Munro","080593","서울","한국",2,"조창석","Cho Chang Seok","065083",1.4,40,20200209,"일요일",5,74.4,61.3,36.6,13.7,0,0,24.7,42.7,"거",3,4,4,0,0,5,3,"신삼영","Shin Sam Young","070161","맑음",52.5,"473(-14)",3,"연령오픈","핸디캡","R1~50","국4등급",1200,"일반","건조 (3%)",
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,1,"1¾","럭키봉성","LUCKY BONGSEONG","0039619",10,0,0,0,0,0,0,0,"박을운","Park Eul Woon","080339","서울","한국",3,"최기영","Choi Ki Young",116048,2.1,50,20200209,"일요일",5,74.7,60.7,35.7,13.4,0,0,24.3,41.6,"암",1,1,1,0,0,1,1,"박재우","Park Jae Woo","070164","맑음",56,"492(+1)",5,"연령오픈","핸디캡","R1~50","국4등급",1200,"일반","건조 (3%)",
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,4,"1¼","버킷풀골드","BUCKETFUL GOLD","0038797",10,0,0,0,0,0,0,0,"조상범","Jo Sang Beom","080533","서울","한국",4,"김길중","Kim Kil Jung","010486",2.1,44,20200209,"일요일",5,75,61.2,36.3,13.5,0,0,24.5,42.5,"수",2,2,2,0,0,2,2,"안해양","An Hae Yang","070108","맑음",54.5,"491(+2)",10.4,"연령오픈","핸디캡","R1~50","국4등급",1200,"일반","건조 (3%)",
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,11,"½","라온한니발","RAON HANNIBAL","0039244",10,0,0,0,0,0,0,0,"이혁","Lee Hyeok","080486","서울","한국",5,"라온산업개발(주)","Raon Industrial Development Co Ltd",116052,1.7,45,20200209,"일요일",5,75.1,61.8,36.5,13.7,0,0,24.5,42.8,"암",5,3,5,0,0,3,4,"박종곤","Park Jong Kon","070095","맑음",53.5,"438(-8)",4.1,"연령오픈","핸디캡","R1~50","국4등급",1200,"일반","건조 (3%)",
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,12,"목","챔프케이","CHAMP K","0038902",10,0,0,0,0,0,0,0,"신형철","Shin Hyoung Chul","080122","서울","한국",6,"강경운","Kang Gyeong Un",117025,2.2,41,20200209,"일요일",5,75.1,61.8,37.3,14.1,0,0,25.2,43.4,"수",6,9,10,0,0,10,9,"김윤섭","Kim Yoon Seop","070103","맑음",53,"481(+11)",6.9,"연령오픈","핸디캡","R1~50","국4등급",1200,"일반","건조 (3%)",
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,9,"1¼","피오레","FIORE","0037699",10,0,0,0,0,0,0,0,"김옥성","Kim Ok Sung","080100","서울","한국",7,"최성룡","Choi Seong Ryong",105180,11.3,36,20200209,"일요일",5,75.3,61.9,37.1,14.1,0,0,25.2,43.2,"암",7,7,9,0,0,9,7,"지용철","Ji Yong Cheol","070051","맑음",52,"475(-6)",65.3,"연령오픈","핸디캡","R1~50","국4등급",1200,"일반","건조 (3%)",
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,6,3,"웃게해줄게","UTGE HAEJULGE","0039504",10,0,0,0,0,0,0,0,"문세영","Moon Se Young","080366","서울","한국",8,"우태율","Woo Tae Yul",111006,4.1,39,20200209,"일요일",5,75.9,62.7,38,13.9,0,0,25.2,44,"거",10,11,7,0,0,8,11,"안병기","An Byung Ki","070146","맑음",52,"449(-14)",17.1,"연령오픈","핸디캡","R1~50","국4등급",1200,"일반","건조 (3%)",
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,3,"머리","영스톰","YOUNG STORM","0035764",10,0,0,0,0,0,0,0,"이강서","Lee Gang Seo","080475","서울","한국",9,"김종철","Kim Jong Chul","010043",15.7,41,20200209,"일요일",5,75.9,62.8,38,14.2,0,0,25.9,44,"수",12,10,11,0,0,11,10,"안병기","An Byung Ki","070146","맑음",53,"487(+18)",95.3,"연령오픈","핸디캡","R1~50","국4등급",1200,"일반","건조 (3%)",
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,10,"목","수호","SUHO","0039527",10,0,0,0,0,0,0,0,"이동하","Lee Dong Ha","080562","서울","한국",10,"황은호","Hwang Eun Ho",111007,7.5,39,20200209,"일요일",5,75.9,62.1,37.1,13.8,0,0,24.8,43.2,"거",9,8,6,0,0,6,8,"이관호","Lee Gwan Ho","070181","맑음",52,"516(-3)",51.9,"연령오픈","핸디캡","R1~50","국4등급",1200,"일반","건조 (3%)",
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,2,3,"홈커밍","HOMECOMING","0038933",10,0,0,0,0,0,0,0,"이동진","Lee Dong Jin","080579","서울","한국",11,"페가수스","Pegasus","065127",7.5,36,20200209,"일요일",5,76.4,62.1,36.8,13.7,0,0,24.7,43,"암",8,5,3,0,0,4,5,"리카디","Luigi Riccardi","070244","맑음",52,"434(-11)",38.6,"연령오픈","핸디캡","R1~50","국4등급",1200,"일반","건조 (3%)",
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,7,"½","스트롱러너","STRONG RUNNER","0036943",10,0,0,0,0,0,0,0,"다비드","David Breux","080584","서울","한국",12,"이성헌","Lee Seong Heon",111035,15.8,50,20200209,"일요일",5,76.5,62.7,38,14.7,0,0,26,44,"수",11,12,12,0,0,12,12,"서범석","Seo Bum Seok","070096","맑음",57.5,"491(-13)",51.8,"연령오픈","핸디캡","R1~50","국4등급",1200,"일반","건조 (3%)",
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,8,"-","문학미스치프","MOONHAK MISCHIEF","0043632",10,0,0,0,0,0,0,0,"김동수","Kim Dong Soo","080529","서울","미국",1,"김재영a","Kim Jae Young",105221,1.2,48,20200209,"일요일",6,74.8,61.2,36.4,13.4,0,0,24.5,42.6,"암",1,1,1,0,0,1,1,"정호익","Jung Ho Ik","070148","맑음",55,"494(-3)",2.3,"연령오픈","핸디캡","R1~50","혼4등급",1200,"일반","건조 (3%)",
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,12,3,"금아애자일","GEUMA AGILE","0043464",10,0,0,0,0,0,0,0,"이동하","Lee Dong Ha","080562","서울","미국",2,"금아산업(주)","Kuem A Industry Co Ltd",117038,1.3,47,20200209,"일요일",6,75.3,62.4,36.8,13.7,0,0,24.8,43.1,"거",4,5,5,0,0,5,5,"배대선","Bae Dae Sun","070091","맑음",56,"475(-10)",2.6,"연령오픈","핸디캡","R1~50","혼4등급",1200,"일반","건조 (3%)",
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,2,"½","새내아이린","SAENAE IRENE","0041911",10,0,0,0,0,0,0,0,"김옥성","Kim Ok Sung","080100","서울","미국",3,"문금철","Moon Geum Cheol",117013,3.1,38,20200209,"일요일",6,75.4,62.7,38,14.5,0,0,25.8,44.4,"암",7,10,11,0,0,11,11,"홍대유","Hong Dae You","070145","맑음",52,"477(-1)",13.6,"연령오픈","핸디캡","R1~50","혼4등급",1200,"일반","건조 (3%)",
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,1,"1¼","파노라마선","PANORAMA SUN","0043536",10,0,0,0,0,0,0,0,"이혁","Lee Hyeok","080486","서울","미국",4,"김영근","Kim Yeong Geun",112007,2.6,36,20200209,"일요일",6,75.6,62.3,37.2,13.9,0,0,25.2,43.4,"거",3,6,6,0,0,6,6,"김동균","Kim Dong Kyun","070170","맑음",52,"494(-2)",10,"연령오픈","핸디캡","R1~50","혼4등급",1200,"일반","건조 (3%)",
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,9,"¾","디케이아리아","D K ARIA","0041880",10,0,0,0,0,0,0,0,"다비드","David Breux","080584","서울","미국",5,"표종진","Pyo Jong Jin",119024,4.8,37,20200209,"일요일",6,75.8,62.7,37.8,14.1,0,0,25.5,44.2,"거",8,9,10,0,0,9,9,"박병일","Park Byeong Il","070163","맑음",52,"463(-14)",24.9,"연령오픈","핸디캡","R1~50","혼4등급",1200,"일반","건조 (3%)",
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,3,"코","모닝타이거","MORNING TIGER","0043367",10,0,0,0,0,0,0,0,"문정균","Moon Jung Kyun","080337","서울","호주",6,"지앤지프로덕션","GnG Production",119018,16.1,38,20200209,"일요일",6,75.8,62.9,38,13.9,0,0,25.6,44.3,"거",9,11,7,0,0,10,10,"조현수","Cho Hyun Soo","070199","맑음",52,"544(-3)",176.4,"연령오픈","핸디캡","R1~50","혼4등급",1200,"일반","건조 (3%)",
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,7,"½","문학드림","MOONHAK DREAM","0043631",10,0,0,0,0,0,0,0,"최범현","Choi Bum Hyun","080361","서울","미국",7,"권경자","Kwon Kyung Ja",105222,3.1,38,20200209,"일요일",6,75.9,62,36.5,13.6,0,0,24.6,42.6,"수",2,2,2,0,0,3,2,"박종곤","Park Jong Kon","070095","맑음",52,"473(-1)",17.2,"연령오픈","핸디캡","R1~50","혼4등급",1200,"일반","건조 (3%)",
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,6,1,"아리안왕자","ARYAN WANGJA","0043374",10,0,0,0,0,0,0,0,"유승완","Yoo Seung Wan","080417","서울","호주",8,"지앤지프로덕션","GnG Production",119018,16.4,38,20200209,"일요일",6,76,62.5,36.7,13.7,0,0,24.8,43,"수",5,4,4,0,0,4,4,"이신영","Lee Shin Young","070167","맑음",52,"476(-25)",66.9,"연령오픈","핸디캡","R1~50","혼4등급",1200,"일반","건조 (3%)",
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,5,"¾","우귀륭","UGWIRYUNG","0041904",10,0,0,0,0,0,0,0,"윤영민","Yoon Young Min","080321","서울","미국",9,"임흥호","Lim Heung Ho",117016,28.7,37,20200209,"일요일",6,76.2,63.4,38.8,14.8,0,0,26.5,45.1,"암",12,12,12,0,0,12,12,"조현수","Cho Hyun Soo","070199","맑음",52,"478(-21)",136.7,"연령오픈","핸디캡","R1~50","혼4등급",1200,"일반","건조 (3%)",
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,10,3,"블루마카롱","BLUE MACARON","0043588",10,0,0,0,0,0,0,0,"이준철","Lee Joon Chel","080353","서울","미국",10,"최병욱","CHOI BYEONG WOOK",117009,4.7,36,20200209,"일요일",6,76.7,63.2,37.6,14,0,0,25.2,44,"암",11,8,9,0,0,8,8,"김대근","KIM DAI KEUN","070050","맑음",52,"435(+11)",35.5,"연령오픈","핸디캡","R1~50","혼4등급",1200,"일반","건조 (3%)",
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,4,3,"땡큐보스","THANK YOU BOSS","0043512",10,0,0,0,0,0,0,0,"송재철","Song Jae Chul","080513","서울","미국",11,"강용식","Kang Young Sik","010578",23,36,20200209,"일요일",6,77.3,63,37.3,14,0,0,25.2,43.5,"암",10,7,8,0,0,7,7,"최용구","Choi Yong Goo","070168","맑음",52,"492(+10)",157.5,"연령오픈","핸디캡","R1~50","혼4등급",1200,"일반","건조 (3%)",
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,11,2,"이스트반","EAST BAN","0041928",10,0,0,0,0,0,0,0,"먼로","Alan Munro","080593","서울","미국",12,"임종근","Lim Jong Geun",118002,2.1,40,20200209,"일요일",6,77.6,62.6,36.5,13.6,0,0,24.5,42.6,"거",6,3,3,0,0,2,3,"박대흥","Park Dae Heung","070092","맑음",52.5,"466(-2)",9.1,"연령오픈","핸디캡","R1~50","혼4등급",1200,"일반","건조 (3%)",
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,6,"-","마이티윙","MIGHTY WING","0041685",10,0,0,0,0,0,0,0,"먼로","Alan Munro","080593","서울","미국",1,"조병태","Cho Byung Tai",113005,2.1,47,20200209,"일요일",7,111.9,98.6,72.3,14.3,14.3,26.6,64.4,79.7,"수",1,2,3,3,2,2,2,"서홍수","Seo Hong Soo","070160","맑음",56,"469(-9)",6.5,"연령오픈","별정B","R1~50","혼4등급",1700,"일반","건조 (3%)",
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,11,4,"황금럭키","HWANGGEUM LUCKY","0043510",10,0,0,0,0,0,0,0,"문세영","Moon Se Young","080366","서울","미국",2,"송진석","Song Jin Seok",110002,2,40,20200209,"일요일",7,112.6,99.3,73,14.9,14.9,27.6,65.2,80.3,"수",5,7,6,6,6,7,6,"임봉춘","Lim Bong Chun","070111","맑음",53.5,"522(+1)",5.1,"연령오픈","별정B","R1~50","혼4등급",1700,"일반","건조 (3%)",
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,1,1,"빅트리플","BIG TRIPLE","0043527",10,0,0,0,0,0,0,0,"송재철","Song Jae Chul","080513","서울","미국",3,"이종원","Lee Jong Won","010421",1.7,38,20200209,"일요일",7,112.7,99.9,73.5,15.1,15.1,27.9,65.5,80.9,"거",6,9,7,7,7,9,9,"강환민","Kang Hwan Min","070175","맑음",52.5,"480(-5)",3.6,"연령오픈","별정B","R1~50","혼4등급",1700,"일반","건조 (3%)",
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,13200000,8400000,3000000,2400000,9,"목","행복왕자","HAENGBOK WANGJA","0043568",10,0,0,0,0,0,0,0,"유승완","Yoo Seung Wan","080417","서울","미국",4,"이방훈","Lee Bang Hoon",105260,1.5,40,20200209,"일요일",7,112.8,99.2,72.4,15.4,15.4,28.3,64.6,79.9,"수",3,3,9,9,9,4,3,"박윤규","Park Youn Gu","070117","맑음",53.5,"529(+4)",3.9,"연령오픈","별정B","R1~50","혼4등급",1700,"일반","건조 (3%)",
