"age","buG1fAccTime","buG1fOrd","buG2fAccTime","buG2fOrd","buG3fAccTime","buG3fOrd","buG4fAccTime","buG4fOrd","buG6fAccTime","buG6fOrd","buG8fAccTime","buG8fOrd","buS1fAccTime","buS1fOrd","buS1fTime","bu_10_8fTime","bu_1fGTime","bu_2fGTime","bu_3fGTime","bu_4_2fTime","bu_6_4fTime","bu_8_6fTime","budam","buga1","buga2","buga3","chaksun1","chaksun2","chaksun3","chaksun4","chaksun5","chulNo","diffUnit","hrName","hrNameEn","hrNo","ilsu","jeG1fTime","jeG3fTime","jeS1fTime","je_1cTime","je_2cTime","je_3cTime","je_4cTime","jkName","jkNameEn","jkNo","meet","name","ord","owName","owNameEn","owNo","plcOdds","prizeCond","rank","rating","rcDate","rcDay","rcDist","rcName","rcNo","rcTime","seG1fAccTime","seG3fAccTime","seS1fAccTime","se_1cAccTime","se_2cAccTime","se_3cAccTime","se_4cAccTime","sex","sjG1fOrd","sjG3fOrd","sjS1fOrd","sj_1cOrd","sj_2cOrd","sj_3cOrd","sj_4cOrd","trName","trNameEn","trNo","track","weather","wgBudam","wgHr","winOdds","ageCond","sexCond"
5,73.9,3,61.7,5,49.5,5,37,5,0,0,0,0,14.1,5,14.1,0,12.9,25.1,37.3,24.7,22.9,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,11,3,"제트다이아","JET DIA","0038381",75,0,0,0,0,0,0,0,"김철호","Kim Cheol Ho","080434","부산경남","호주",3,"임교철","Lim Kyo Chul",114038,1.9,"R1~65","혼3등급",53,20191011,"금요일",1400,"일반",11,86.8,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"하무선","Ha Mu Seon","070143","건조 (4%)","맑음",52,"461(-9)",10.6,"연령오픈",
4,74.3,8,62.4,8,50.1,8,37.6,8,0,0,0,0,14.3,9,14.3,0,12.8,24.7,37,24.8,23.3,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,8,"1¾","창조대로","CHANGJO DAERO","0039923",75,0,0,0,0,0,0,0,"김태경","Kim Tae Kyung","080296","부산경남","미국",4,"김중길","Kim Jung Gil",105057,5.2,"R1~65","혼3등급",52,20191011,"금요일",1400,"일반",11,87.1,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"오문식","OH MOON SIK","070112","건조 (4%)","맑음",52,"554()",35.3,"연령오픈",
7,74.3,7,61.9,6,49.7,6,37.4,6,0,0,0,0,14.2,6,14.2,0,12.9,25.3,37.5,24.5,23.2,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,2,"½","브라보마린","BRAVO MARINE","0036450",75,0,0,0,0,0,0,0,"김명신","Kim Myoung Sin","080402","부산경남","호주",5,"이경희","Lee Gyeong Hui",112286,2.8,"R1~65","혼3등급",56,20191011,"금요일",1400,"일반",11,87.2,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","건조 (4%)","맑음",52.5,"468(-1)",10.6,"연령오픈",
5,74.3,6,61.7,4,49.4,4,36.7,4,0,0,0,0,13.7,4,13.7,0,13.1,25.7,38,25,23,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,10,1,"유에스맨","U S MAN","0038129",75,0,0,0,0,0,0,0,"정동철","Jeong Dong Cheol","080482","부산경남","미국",6,"박평양","Park Pyung Yang",106045,2.7,"R1~65","혼3등급",64,20191011,"금요일",1400,"일반",11,87.4,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","건조 (4%)","맑음",56.5,"486(+3)",10.3,"연령오픈",
5,74.3,5,62.2,7,50,7,37.6,7,0,0,0,0,14.2,7,14.2,0,13.2,25.3,37.5,24.6,23.4,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,3,"½","리턴오브더킹","RETURN OF THE KING","0038069",75,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","미국",7,"신윤경","Shin Yoon Gyeong",112292,11.7,"R1~65","혼3등급",51,20191011,"금요일",1400,"일반",11,87.5,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"오문식","OH MOON SIK","070112","건조 (4%)","맑음",52,"463(+2)",55.7,"연령오픈",
5,74.1,4,60.9,3,48.6,3,36.3,2,0,0,0,0,13.5,2,13.5,0,13.8,27,39.3,24.6,22.8,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,1,"2½","윈디파크","WINDY PARK","0035813",75,0,0,0,0,0,0,0,"정우주","Jeong Woo Ju","080588","부산경남","한국",8,"허필도","Heo Pil Do",106075,2.4,"R1~65","혼3등급",61,20191011,"금요일",1400,"일반",11,87.9,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","건조 (4%)","맑음",53,"450(+7)",20.9,"연령오픈",
10,75.1,9,62.8,10,50.6,10,37.9,9,0,0,0,0,14.3,8,14.3,0,13.1,25.4,37.6,24.9,23.6,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,7,2,"미스터카이저","MR KAISER","0029334",75,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","호주",9,"곽희원","Kwak Hui Won",111080,14.1,"R1~65","혼3등급",55,20191011,"금요일",1400,"일반",11,88.2,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김남중","KIM NAM JUNG","070120","건조 (4%)","맑음",52,"482(-2)",79.6,"연령오픈",
3,75.6,11,63.6,11,51.2,11,38.4,11,0,0,0,0,14.5,10,14.5,0,12.9,24.9,37.3,25.2,23.9,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,6,"1½","진짜강자","JINJJA GANGJA","0041806",75,0,0,0,0,0,0,0,"정도윤","Jung Do Yun","080565","부산경남","미국",10,"김진영a","Kim Jin Young A",105040,7.2,"R1~65","혼3등급",57,20191011,"금요일",1400,"일반",11,88.5,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"하무선","Ha Mu Seon","070143","건조 (4%)","맑음",53,"483(-2)",39,"연령오픈",
7,75.2,10,62.8,9,50.6,9,38.2,10,0,0,0,0,14.6,11,14.6,0,13.5,25.9,38.1,24.6,23.6,0,"핸디캡",0,0,0,42750000,15750000,9750000,3750000,3000000,4,1,"콰이어트랩터","QUIET RAPTOR","0034612",75,0,0,0,0,0,0,0,"김동영","Kim Dong Young","080401","부산경남","미국",11,"이동헌","Lee Dong Heon",111082,6,"R1~65","혼3등급",62,20191011,"금요일",1400,"일반",11,88.7,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"윤영훈","Youn Young Hun","070133","건조 (4%)","맑음",55.5,"485(-5)",33.5,"연령오픈",
2,48,1,35.9,1,24.6,1,0,0,0,0,0,0,13.6,2,13.6,0,13.2,25.3,36.6,22.3,0,0,"별정A",0,0,0,34200000,12600000,7800000,3000000,2400000,1,"-","퀸오브더월드","QUEEN OF THE WORLD","0040726",73,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",1,"신우철","Shin Woo Cheol",110056,2.1,"R0~0","국6등급",0,20191006,"일요일",1000,"일반",1,61.2,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"방동석","Bang Dong Suk","070142","양호 (7%)","맑음",53,"468(-11)",13,"2세","암"
2,49,3,36.9,3,25.2,5,0,0,0,0,0,0,13.9,6,13.9,0,13,25.1,36.8,23,0,0,"별정A",0,0,0,34200000,12600000,7800000,3000000,2400000,9,4,"레몬아이","LEMON EYE","0040534",73,0,0,0,0,0,0,0,"오경환","Oh Kyung Hwan","080352","부산경남","한국",2,"배은정","Bae Eun Jeong",214708,1.2,"R0~0","국6등급",0,20191006,"일요일",1000,"일반",1,62,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"이상영","Lee Sang Young","070141","양호 (7%)","맑음",53,"524(+19)",2.1,"2세","암"
2,48.5,2,36,2,24.6,2,0,0,0,0,0,0,13.5,1,13.5,0,14.1,26.6,38,22.5,0,0,"별정A",0,0,0,34200000,12600000,7800000,3000000,2400000,4,4,"아델스파이크","ADELE SPIKE","0040709",73,0,0,0,0,0,0,0,"진겸","Jin Kyum","080551","부산경남","한국",3,"이장현","Lee Jang Hyun",117004,1.4,"R0~0","국6등급",0,20191006,"일요일",1000,"일반",1,62.6,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","양호 (7%)","맑음",53,"501(+6)",2.7,"2세","암"
2,49.7,4,37.1,4,25.3,6,0,0,0,0,0,0,14,7,14,0,13.6,26.2,38,23.1,0,0,"별정A",0,0,0,34200000,12600000,7800000,3000000,2400000,5,4,"원더풀스마티","WONDERFUL SMARTY","0041124",73,0,0,0,0,0,0,0,"유광희","Lyu Gwang Hee","080483","부산경남","한국",4,"(주)녹원목장","Nokwon Farm",106204,1.9,"R0~0","국6등급",0,20191006,"일요일",1000,"일반",1,63.3,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","양호 (7%)","맑음",53,"435(+3)",7,"2세","암"
2,50.1,6,37.9,8,25.4,7,0,0,0,0,0,0,13.8,5,13.8,0,13.2,25.4,37.9,24.1,0,0,"별정A",0,0,0,34200000,12600000,7800000,3000000,2400000,8,"목","부경미소","BUGYEONG MISO","0040537",73,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",5,"이시환","Lee Si Hwan",104069,9.3,"R0~0","국6등급",0,20191006,"일요일",1000,"일반",1,63.3,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"하무선","Ha Mu Seon","070143","양호 (7%)","맑음",53,"470(+4)",68.3,"2세","암"
2,49.9,5,37.2,5,25.2,3,0,0,0,0,0,0,13.7,3,13.7,0,13.7,26.4,38.4,23.5,0,0,"별정A",0,0,0,34200000,12600000,7800000,3000000,2400000,3,"1½","스프링왈츠","SPRING WALTZ","0041079",73,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",6,"정광화","Jung Kwang Hwa",104074,2.4,"R0~0","국6등급",0,20191006,"일요일",1000,"일반",1,63.6,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"오문식","OH MOON SIK","070112","양호 (7%)","맑음",53,"463(-12)",12.4,"2세","암"
2,50.7,9,37.9,7,25.9,8,0,0,0,0,0,0,14.2,9,14.2,0,13.3,26.1,38.1,23.7,0,0,"별정A",0,0,0,34200000,12600000,7800000,3000000,2400000,7,"2½","필승이지","PILSEUNG IJI","0040651",73,0,0,0,0,0,0,0,"이희천","Lee Hee Cheon","080395","부산경남","한국",7,"춘강","Chun Gang",112021,7.1,"R0~0","국6등급",0,20191006,"일요일",1000,"일반",1,64,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"장세한","Jang Se Han","070127","양호 (7%)","맑음",53,"486(-4)",44.5,"2세","암"
2,50.2,7,37.3,6,25.2,4,0,0,0,0,0,0,13.7,4,13.7,0,14,26.9,39,23.6,0,0,"별정A",0,0,0,34200000,12600000,7800000,3000000,2400000,6,"1¼","노던드림","NORTHERN DREAM","0040787",73,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","한국",8,"김호종","Kim Ho Jong","065079",2.9,"R0~0","국6등급",0,20191006,"일요일",1000,"일반",1,64.2,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"양귀선","Yang Kui Sun","070125","양호 (7%)","맑음",53,"470(+4)",15.4,"2세","암"
2,50.7,8,38,9,26,9,0,0,0,0,0,0,14.2,8,14.2,0,14.1,26.8,38.8,23.8,0,0,"별정A",0,0,0,34200000,12600000,7800000,3000000,2400000,2,3,"원더풀페더","WONDERFUL FEATHER","0040775",73,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","한국",9,"지성배","Ji Seong Bae",111077,7,"R0~0","국6등급",0,20191006,"일요일",1000,"일반",1,64.8,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"안우성","An Woo Sung","070180","양호 (7%)","맑음",53,"461(-9)",73.5,"2세","암"
2,67.4,1,55.1,1,43,3,30.6,3,8.1,1,0,0,13.8,2,13.8,0,13.4,25.7,37.8,24.5,22.5,8.1,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,3,"-","영천질주","YEONGCHEON JILJU","0040871",74,0,0,0,0,0,0,0,"진겸","Jin Kyum","080551","부산경남","한국",1,"이종훈","Lee Jong Hun",105127,2.2,"R0~0","국6등급",0,20191006,"일요일",1300,"국내산마 최강팀 선발 예선전",2,80.8,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"백광열","Baik Kwang Yeol","070130","양호 (7%)","맑음",54,"499(+10)",6.4,"2세",
2,68.7,2,55.5,2,42.9,2,30.5,2,8.4,7,0,0,13.9,5,13.9,0,14,27.2,39.8,25,22.1,8.4,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,9,10,"베라데이","VERRA DAY","0041100",74,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",2,"강애순","Kang Ae Soon",112043,2.9,"R0~0","국6등급",0,20191006,"일요일",1300,"국내산마 최강팀 선발 예선전",2,82.7,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"강병은","KANG BYUNG EUN","070135","양호 (7%)","맑음",54,"491(+2)",14.1,"2세",
2,69.2,3,55.9,4,43.3,6,30.8,6,8.2,4,0,0,13.9,4,13.9,0,13.8,27.1,39.7,25.1,22.6,8.2,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,5,"1¾","샤이닝아이","SHINING EYE","0040420",74,0,0,0,0,0,0,0,"정우주","Jeong Woo Ju","080588","부산경남","한국",3,"김지원","Kim Ji Won",112048,2,"R0~0","국6등급",0,20191006,"일요일",1300,"국내산마 최강팀 선발 예선전",2,83,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"토마스","Thomas Gillespie","070194","양호 (7%)","맑음",50,"429(-2)",6.3,"2세",
2,69.5,5,56.4,7,43.7,7,31,8,8.4,5,0,0,14,7,14,0,13.5,26.6,39.3,25.4,22.6,8.4,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,1,"½","퍼스트스타","FIRST STAR","0040862",74,0,0,0,0,0,0,0,"프랑소와","Francois Morne Herholdt","080590","부산경남","한국",4,"조창환","Cho Chang Hwan",112288,1.4,"R0~0","국6등급",0,20191006,"일요일",1300,"국내산마 최강팀 선발 예선전",2,83,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"라이스","Bart Rice","070186","양호 (7%)","맑음",53,"418(+1)",3.7,"2세",
2,69.4,4,56,5,43.1,4,30.6,4,8.4,8,0,0,13.9,6,13.9,0,14,27.4,40.3,25.4,22.2,8.4,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,10,2,"에코화이트","ECHO WHITE","0040296",74,0,0,0,0,0,0,0,"김철호","Kim Cheol Ho","080434","부산경남","한국",5,"류주영","Ryu Ju Yeong",112004,1.8,"R0~0","국6등급",0,20191006,"일요일",1300,"국내산마 최강팀 선발 예선전",2,83.4,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김영관","Kim Young Kwan","070123","양호 (7%)","맑음",52,"511(+6)",4.9,"2세",
2,70.2,8,56.8,8,44.1,10,31.5,10,8.5,9,0,0,14.3,11,14.3,0,14,27.4,40.1,25.3,23,8.5,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,6,4,"비케이유안","B.K. EUAN","0040264",74,0,0,0,0,0,0,0,"요아니스","Ioannis Poullis","080591","부산경남","한국",6,"함승원","Ham Seung Won",109142,16.1,"R0~0","국6등급",0,20191006,"일요일",1300,"국내산마 최강팀 선발 예선전",2,84.2,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","양호 (7%)","맑음",54,"465(+5)",83.1,"2세",
2,70,6,56.1,6,43.3,5,30.8,5,8.2,3,0,0,13.9,3,13.9,0,14.7,28.6,41.4,25.3,22.6,8.2,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,4,3,"독립열강","DONGNIP YEOLGANG","0040273",74,0,0,0,0,0,0,0,"채상현","Chae Sang Hyun","080532","부산경남","한국",7,"임총재","Lim Chong Jae",112006,8.7,"R0~0","국6등급",0,20191006,"일요일",1300,"국내산마 최강팀 선발 예선전",2,84.7,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"김보경","KIM BO KYUNG","070195","양호 (7%)","맑음",54,"479(+2)",63,"2세",
2,70.4,9,57.1,11,44.1,11,31.7,11,9,12,0,0,14.6,12,14.6,0,14.5,27.8,40.8,25.4,22.7,9,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,11,"¾","멀티파워","MULTI POWER","0041368",74,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","한국",8,"김준현","Kim Joon Hyun",106289,8.6,"R0~0","국6등급",0,20191006,"일요일",1300,"국내산마 최강팀 선발 예선전",2,84.9,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","양호 (7%)","맑음",54,"511(+4)",45.8,"2세",
2,70,7,55.7,3,42.9,1,30.4,1,8.1,2,0,0,13.7,1,13.7,0,14.9,29.2,42,25.3,22.3,8.1,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,8,"코","오버추어","OVERTURE","0041321",74,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",9,"박병현","Park Byeong Hyeon",112290,1.6,"R0~0","국6등급",0,20191006,"일요일",1300,"국내산마 최강팀 선발 예선전",2,84.9,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"임동창","Im Dong Chang","070138","양호 (7%)","맑음",54,"429(-9)",3.5,"2세",
2,71.2,12,57.8,12,44.7,12,31.8,12,8.6,11,0,0,14.3,10,14.3,0,14.3,27.7,40.8,26,23.2,8.6,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,2,4,"옥스보이","OX BOY","0040973",74,0,0,0,0,0,0,0,"조창욱","Jo Chang Wook","080411","부산경남","한국",10,"신우철","Shin Woo Cheol",110056,8.4,"R0~0","국6등급",0,20191006,"일요일",1300,"국내산마 최강팀 선발 예선전",2,85.5,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"유병복","Yoo Byung Bok","070109","양호 (7%)","맑음",54,"499(+6)",52.5,"2세",
2,70.6,10,57,10,43.9,9,31.2,9,8.4,6,0,0,14.1,8,14.1,0,15.1,28.7,41.8,25.8,22.8,8.4,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,7,"¾","밀리언메이커","MILLION MAKER","0040854",74,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",11,"김선우","Kim Sun Woo",114031,14.1,"R0~0","국6등급",0,20191006,"일요일",1300,"국내산마 최강팀 선발 예선전",2,85.7,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"안우성","An Woo Sung","070180","양호 (7%)","맑음",54,"494(+11)",49.3,"2세",
2,71,11,56.9,9,43.7,8,30.9,7,8.5,10,0,0,14.1,9,14.1,0,15.4,29.5,42.7,26,22.4,8.5,"별정C",0,0,0,34200000,12600000,7800000,3000000,2400000,12,4,"마크스타","MARK STAR","0040987",74,0,0,0,0,0,0,0,"전진구","Jeon Jin Gu","080580","부산경남","한국",12,"박웅진","Park Ung Jin",103007,12.4,"R0~0","국6등급",0,20191006,"일요일",1300,"국내산마 최강팀 선발 예선전",2,86.4,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","양호 (7%)","맑음",54,"512(+5)",61.5,"2세",
2,47.7,1,36.1,1,24.9,2,0,0,0,0,0,0,13.6,1,13.6,0,12.6,24.2,35.4,22.5,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,3,"-","라온여걸","RAON YEOGEOL","0040285",74,0,0,0,0,0,0,0,"최시대","Choi Si Dae","080423","부산경남","한국",1,"손천수","Son Chun Soo",106025,1.2,"R1~35","국5등급",31,20191006,"일요일",1000,"일반",3,60.3,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"권승주","Kwon Sung Ju","070086","양호 (7%)","맑음",52.5,"471(-5)",1.3,"연령오픈",
3,48,2,36.2,2,24.9,3,0,0,0,0,0,0,13.6,2,13.6,0,13.2,25,36.3,22.6,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,4,5,"비케이빅터","B.K. VICTOR","0039296",74,0,0,0,0,0,0,0,"이효식","Lee Hyo Sik","080564","부산경남","한국",2,"함승원","Ham Seung Won",109142,1.4,"R1~35","국5등급",27,20191006,"일요일",1000,"일반",3,61.2,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"강형곤","Kang Hyoung Gon","070134","양호 (7%)","맑음",53,"499(-5)",6,"연령오픈",
4,48.5,4,36.7,4,25.2,5,0,0,0,0,0,0,13.9,5,13.9,0,12.8,24.6,36.1,22.8,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,1,"¾","러브레터","LOVE LETTER","0037604",74,0,0,0,0,0,0,0,"송경윤","Song Kyeong Yun","080421","부산경남","한국",3,"조재섭","Cho Jae Sup",105118,2.5,"R1~35","국5등급",32,20191006,"일요일",1000,"일반",3,61.3,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"구영준","Koo Young Jun","070176","양호 (7%)","맑음",54,"461()",15.9,"연령오픈",
4,48.8,5,37.3,8,25.7,9,0,0,0,0,0,0,14.1,10,14.1,0,12.7,24.2,35.8,23.2,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,10,1,"지구력팔팔","JIGURYEOK PALPAL","0040050",74,0,0,0,0,0,0,0,"이성재","Lee Sung Jae","080431","부산경남","한국",4,"이승우","Lee Seung Uh",105091,4.5,"R1~35","국5등급",33,20191006,"일요일",1000,"일반",3,61.5,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"임동창","Im Dong Chang","070138","양호 (7%)","맑음",56,"453()",37.1,"연령오픈",
3,48.2,3,36.2,3,24.8,1,0,0,0,0,0,0,13.7,3,13.7,0,13.4,25.4,36.8,22.5,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,7,"¾","해피어게인","HAPPY AGAIN","0038798",74,0,0,0,0,0,0,0,"김혜선","Kim Hye Sun","080456","부산경남","한국",5,"변수정","Byeon Soo Jeong",112287,1.9,"R1~35","국5등급",31,20191006,"일요일",1000,"일반",3,61.6,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"민장기","Min Jang Gi","070136","양호 (7%)","맑음",53.5,"522(+3)",8.2,"연령오픈",
3,49.3,8,37.1,6,25.4,6,0,0,0,0,0,0,13.9,6,13.9,0,12.6,24.8,36.5,23.2,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,5,"1¼","타이틀코드","TITLE CODE","0038704",74,0,0,0,0,0,0,0,"리차드","Richard William Oliver","080592","부산경남","한국",6,"김지원","Kim Ji Won",112048,4.7,"R1~35","국5등급",27,20191006,"일요일",1000,"일반",3,61.9,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"안우성","An Woo Sung","070180","양호 (7%)","맑음",53,"475(+2)",46.7,"연령오픈",
3,49.1,7,37.3,9,25.5,8,0,0,0,0,0,0,14,8,14,0,12.8,24.6,36.4,23.3,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,12,"머리","타임투게더","TIME TOGETHER","0038612",74,0,0,0,0,0,0,0,"최은경","Choi Eun Gyeong","080566","부산경남","한국",7,"하늬바람","Ha Nui Ba Ram",117054,5.2,"R1~35","국5등급",30,20191006,"일요일",1000,"일반",3,61.9,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"강은석","Kang Eun Seok","070223","양호 (7%)","맑음",54.5,"495(-5)",33.4,"연령오픈",
4,49,6,36.9,5,25.1,4,0,0,0,0,0,0,13.8,4,13.8,0,13.2,25.3,37.1,23.1,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,11,"1½","여왕의귀환","YEOWANGUI GWIHWAN","0036852",74,0,0,0,0,0,0,0,"유광희","Lyu Gwang Hee","080483","부산경남","한국",8,"손병현","Son Byeong Hyeon",112005,12.8,"R1~35","국5등급",23,20191006,"일요일",1000,"일반",3,62.2,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김길중","Kim Gil Jung","070126","양호 (7%)","맑음",51,"417(-5)",118.9,"연령오픈",
3,49.4,10,37.6,10,25.9,10,0,0,0,0,0,0,14.1,9,14.1,0,12.8,24.6,36.3,23.5,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,6,"목","매치위너","MATCH WINNER","0039050",74,0,0,0,0,0,0,0,"김철호","Kim Cheol Ho","080434","부산경남","한국",9,"고재완","Ko Jae Wan",105119,3.1,"R1~35","국5등급",25,20191006,"일요일",1000,"일반",3,62.2,0,0,0,0,0,0,0,"수",0,0,0,0,0,0,0,"구영준","Koo Young Jun","070176","양호 (7%)","맑음",52,"526()",29.1,"연령오픈",
4,49.4,9,37.2,7,25.5,7,0,0,0,0,0,0,14,7,14,0,12.9,25.1,36.8,23.2,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,2,"½","세런디피터","SERENDIPITER","0036920",74,0,0,0,0,0,0,0,"정동철","Jeong Dong Cheol","080482","부산경남","한국",10,"전성연","Jeon Sung Yeon",104092,9,"R1~35","국5등급",26,20191006,"일요일",1000,"일반",3,62.3,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"유병복","Yoo Byung Bok","070109","양호 (7%)","맑음",52.5,"457(+1)",84.2,"연령오픈",
3,49.6,11,37.8,11,26.1,11,0,0,0,0,0,0,14.3,11,14.3,0,12.7,24.5,36.2,23.5,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,8,"½","토함임팩트","TOHAM IMPACT","0039276",74,0,0,0,0,0,0,0,"전진구","Jeon Jin Gu","080580","부산경남","한국",11,"박웅진","Park Ung Jin",103007,17.3,"R1~35","국5등급",26,20191006,"일요일",1000,"일반",3,62.3,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"토마스","Thomas Gillespie","070194","양호 (7%)","맑음",52,"447(-1)",169.1,"연령오픈",
5,50.1,12,37.9,12,26.2,12,0,0,0,0,0,0,14.4,12,14.4,0,12.8,25,36.7,23.5,0,0,"핸디캡",0,0,0,22800000,8400000,5200000,2000000,1600000,9,3,"걸크러시","GIRL CRUSH","0035953",74,0,0,0,0,0,0,0,"김어수","Kim Eu Soo","080403","부산경남","한국",12,"임총재","Lim Chong Jae",112006,21.6,"R1~35","국5등급",22,20191006,"일요일",1000,"일반",3,62.9,0,0,0,0,0,0,0,"암",0,0,0,0,0,0,0,"김재섭","Kim Jae Sub","070106","양호 (7%)","맑음",52,"488(+23)",143.2,"연령오픈",
4,88.6,4,76.2,4,63.4,4,50.3,4,25.6,5,0,0,14,5,14,0,12.8,25.2,38,25.9,24.7,25.6,"별정B",0,0,0,34200000,12600000,7800000,3000000,2400000,10,"-","낭만전사","NANGMAN JEONSA","0037373",74,0,0,0,0,0,0,0,"박재이","Park Jae I","080546","부산경남","한국",1,"정광화","Jung Kwang Hwa",104074,2.4,"R1~50","국4등급",47,20191006,"일요일",1600,"일반",4,101.4,0,0,0,0,0,0,0,"거",0,0,0,0,0,0,0,"오문식","OH MOON SIK","070112","양호 (7%)","맑음",56,"511(+8)",5.7,"연령오픈",
