age,hrNo,jkNo,owNo,rcDist,sex,trNo,track,weather,wgHr,winOdds,rcNo,rcDate,hrName,meet,rcTime,predicted_time
5,42409,80339,112270,1600,3,70265,20,2.0,474,13.0,6,20230115,스타블레이드,서울,99.6,137.80955384855406
6,41216,80405,10587,1600,3,70149,20,2.0,489,19.2,6,20230115,티즈블랙,서울,99.8,111.6227428266029
5,42802,80473,116058,1600,3,70098,20,2.0,482,12.1,6,20230115,김천영웅,서울,99.8,135.6940168366009
5,42748,80603,121019,1600,2,70103,20,2.0,476,10.1,6,20230115,룰즈클래스,서울,100.0,134.92674379642267
6,41169,80578,110058,1600,1,70179,20,2.0,440,22.4,6,20230115,온리위너,서울,100.1,128.58361724997985
4,44510,80512,10503,1600,1,70244,20,2.0,488,15.9,6,20230115,드림스피드,서울,100.3,115.93991298573154
3,45187,80486,65118,1600,2,70145,20,2.0,501,3.5,6,20230115,강력한지금,서울,101.6,121.80253775889513
4,44498,80529,118008,1600,2,70199,20,2.0,474,32.6,6,20230115,피엔에스갬블,서울,109.7,136.68298512646243
3,45366,80513,117021,1300,2,70157,20,2.0,485,3.4,7,20230115,이다나은,서울,79.2,115.8975529008603
3,45323,80122,122001,1300,2,70098,20,2.0,457,6.1,7,20230115,울프플레이,서울,79.5,97.75321026528307
4,43803,80434,105163,1300,1,70182,20,2.0,484,16.1,7,20230115,어나더레벨,서울,80.1,113.41324835324757
4,44029,80100,119028,1300,3,70198,20,2.0,462,16.1,7,20230115,로즈골드,서울,80.8,119.81271059157187
4,44154,80608,117012,1300,1,70200,20,2.0,439,43.9,7,20230115,캠프세이버,서울,81.1,109.777219586334
3,45302,80476,106198,1300,2,70148,20,2.0,492,17.3,7,20230115,원평타운,서울,81.2,113.8036117012707
4,44645,80405,106198,1300,1,70110,20,2.0,479,6.9,7,20230115,원평퀸,서울,81.2,112.7950501795958
4,43662,80550,110058,1300,2,70177,20,2.0,502,26.0,7,20230115,로드에이스,서울,81.4,115.03271024764807
3,45197,80103,106025,1300,2,70095,20,2.0,473,8.1,7,20230115,라온더하이맨,서울,81.5,115.95895492945236
4,44346,80562,10542,1300,1,70174,20,2.0,441,18.9,7,20230115,이너피스,서울,82.0,94.38311775986766
